schemaOrg_11014,yelp_52672,FALSE
schemaOrg_10660,yelp_46577,FALSE
schemaOrg_11019,yelp_56779,FALSE
schemaOrg_1819,yelp_24601,TRUE
schemaOrg_3287,yelp_20021,TRUE
schemaOrg_185,yelp_1837,FALSE
schemaOrg_3369,yelp_50411,FALSE
schemaOrg_1847,yelp_47855,TRUE
schemaOrg_10919,yelp_11037,TRUE
schemaOrg_11014,yelp_55159,FALSE
schemaOrg_8468,yelp_35148,FALSE
schemaOrg_10660,yelp_37452,FALSE
schemaOrg_10968,yelp_36414,TRUE
schemaOrg_3622,yelp_17775,FALSE
schemaOrg_2908,yelp_30,FALSE
schemaOrg_3247,yelp_3777,TRUE
schemaOrg_44,yelp_39280,TRUE
schemaOrg_11014,yelp_28329,FALSE
schemaOrg_245,yelp_28899,TRUE
schemaOrg_10386,yelp_54785,FALSE
schemaOrg_10838,yelp_1000,FALSE
schemaOrg_1883,yelp_21514,FALSE
schemaOrg_10932,yelp_52672,FALSE
schemaOrg_3346,yelp_55768,FALSE
schemaOrg_8373,yelp_57151,FALSE
schemaOrg_10774,yelp_10393,FALSE
schemaOrg_10450,yelp_20780,FALSE
schemaOrg_1939,yelp_51740,FALSE
schemaOrg_10682,yelp_33182,FALSE
schemaOrg_10660,yelp_32952,TRUE
schemaOrg_10423,yelp_34052,FALSE
schemaOrg_245,yelp_48436,TRUE
schemaOrg_1895,yelp_43995,FALSE
schemaOrg_8392,yelp_28728,FALSE
schemaOrg_8381,yelp_29252,TRUE
schemaOrg_3343,yelp_40340,FALSE
schemaOrg_10793,yelp_38465,FALSE
schemaOrg_10616,yelp_15786,FALSE
schemaOrg_10529,yelp_43567,FALSE
schemaOrg_4202,yelp_22597,TRUE
schemaOrg_1908,yelp_20320,FALSE
schemaOrg_3379,yelp_55559,TRUE
schemaOrg_10760,yelp_52147,FALSE
schemaOrg_1895,yelp_33296,TRUE
schemaOrg_10760,yelp_2256,FALSE
schemaOrg_10563,yelp_38966,FALSE
schemaOrg_3622,yelp_1678,TRUE
schemaOrg_10757,yelp_33161,FALSE
schemaOrg_10485,yelp_27093,FALSE
schemaOrg_10968,yelp_51498,FALSE
schemaOrg_1873,yelp_20237,FALSE
schemaOrg_10828,yelp_53404,FALSE
schemaOrg_3127,yelp_53113,TRUE
schemaOrg_10440,yelp_50168,TRUE
schemaOrg_3247,yelp_3777,TRUE
schemaOrg_1785,yelp_1820,FALSE
schemaOrg_8543,yelp_17960,FALSE
schemaOrg_10596,yelp_48163,TRUE
schemaOrg_2927,yelp_49000,FALSE
schemaOrg_1906,yelp_13803,FALSE
schemaOrg_10919,yelp_29614,FALSE
schemaOrg_3225,yelp_24260,FALSE
schemaOrg_2960,yelp_34169,FALSE
schemaOrg_49,yelp_17376,TRUE
schemaOrg_1895,yelp_24992,FALSE
schemaOrg_8344,yelp_23921,FALSE
schemaOrg_1890,yelp_41559,FALSE
schemaOrg_10692,yelp_46919,FALSE
schemaOrg_10757,yelp_38825,FALSE
schemaOrg_120,yelp_44386,TRUE
schemaOrg_10682,yelp_55860,FALSE
schemaOrg_8360,yelp_19948,FALSE
schemaOrg_1906,yelp_48494,FALSE
schemaOrg_8543,yelp_8393,FALSE
schemaOrg_187,yelp_7805,TRUE
schemaOrg_10762,yelp_39019,FALSE
schemaOrg_10616,yelp_10735,TRUE
schemaOrg_3333,yelp_37082,TRUE
schemaOrg_10423,yelp_24750,FALSE
schemaOrg_8373,yelp_42969,FALSE
schemaOrg_3224,yelp_55888,FALSE
schemaOrg_8344,yelp_47457,TRUE
schemaOrg_3085,yelp_45475,TRUE
schemaOrg_10596,yelp_1104,FALSE
schemaOrg_3343,yelp_16573,TRUE
schemaOrg_93,yelp_37341,TRUE
schemaOrg_10728,yelp_26895,FALSE
schemaOrg_196,yelp_22838,TRUE
schemaOrg_10430,yelp_9256,FALSE
schemaOrg_10450,yelp_1264,FALSE
schemaOrg_10760,yelp_36941,TRUE
schemaOrg_112,yelp_21529,TRUE
schemaOrg_49,yelp_35247,FALSE
schemaOrg_10838,yelp_54461,TRUE
schemaOrg_10494,yelp_30768,FALSE
schemaOrg_3401,yelp_57024,TRUE
schemaOrg_10401,yelp_28424,TRUE
schemaOrg_8345,yelp_12408,TRUE
schemaOrg_10494,yelp_43662,FALSE
schemaOrg_3169,yelp_40209,TRUE
schemaOrg_10430,yelp_29659,FALSE
schemaOrg_1895,yelp_30292,FALSE
schemaOrg_8494,yelp_13044,FALSE
schemaOrg_10844,yelp_33332,FALSE
schemaOrg_3514,yelp_52727,TRUE
schemaOrg_10762,yelp_41525,FALSE
schemaOrg_1908,yelp_34371,TRUE
schemaOrg_3501,yelp_12539,FALSE
schemaOrg_3110,yelp_13275,FALSE
schemaOrg_128,yelp_31347,TRUE
schemaOrg_10440,yelp_53797,FALSE
schemaOrg_3501,yelp_10190,FALSE
schemaOrg_8371,yelp_333,FALSE
schemaOrg_1883,yelp_46442,FALSE
schemaOrg_10375,yelp_30865,TRUE
schemaOrg_161,yelp_50948,FALSE
schemaOrg_10375,yelp_38456,FALSE
schemaOrg_11014,yelp_17869,FALSE
schemaOrg_10450,yelp_45982,FALSE
schemaOrg_10692,yelp_36900,TRUE
schemaOrg_131,yelp_36130,TRUE
schemaOrg_3120,yelp_54522,FALSE
schemaOrg_10968,yelp_12699,FALSE
schemaOrg_253,yelp_43644,TRUE
schemaOrg_1796,yelp_4362,FALSE
schemaOrg_3247,yelp_44251,FALSE
schemaOrg_10660,yelp_28424,FALSE
schemaOrg_8494,yelp_5407,FALSE
schemaOrg_3237,yelp_2760,FALSE
schemaOrg_1919,yelp_17790,FALSE
schemaOrg_185,yelp_20443,FALSE
schemaOrg_3011,yelp_34708,TRUE
schemaOrg_1850,yelp_51743,FALSE
schemaOrg_288,yelp_20366,TRUE
schemaOrg_134,yelp_43374,TRUE
schemaOrg_10793,yelp_49665,TRUE
schemaOrg_185,yelp_20443,FALSE
schemaOrg_10919,yelp_34778,FALSE
schemaOrg_10828,yelp_51077,FALSE
schemaOrg_200,yelp_2491,FALSE
schemaOrg_10860,yelp_30933,FALSE
schemaOrg_10682,yelp_40213,FALSE
schemaOrg_1919,yelp_28697,TRUE
schemaOrg_8480,yelp_14450,FALSE
schemaOrg_1913,yelp_26800,TRUE
schemaOrg_11010,yelp_42898,FALSE
schemaOrg_10596,yelp_36295,FALSE
schemaOrg_1803,yelp_1967,TRUE
schemaOrg_10748,yelp_12416,FALSE
schemaOrg_3336,yelp_54186,TRUE
schemaOrg_131,yelp_54285,FALSE
schemaOrg_165,yelp_4285,FALSE
schemaOrg_10428,yelp_53214,TRUE
schemaOrg_10989,yelp_38135,FALSE
schemaOrg_260,yelp_18470,TRUE
schemaOrg_10670,yelp_11111,FALSE
schemaOrg_10616,yelp_47866,FALSE
schemaOrg_55,yelp_30099,TRUE
schemaOrg_10844,yelp_44737,TRUE
schemaOrg_10595,yelp_35102,TRUE
schemaOrg_1789,yelp_21688,FALSE
schemaOrg_10844,yelp_25479,FALSE
schemaOrg_10440,yelp_2552,FALSE
schemaOrg_10794,yelp_43567,FALSE
schemaOrg_3186,yelp_26891,FALSE
schemaOrg_11019,yelp_44412,FALSE
schemaOrg_3556,yelp_16188,TRUE
schemaOrg_10757,yelp_38811,FALSE
schemaOrg_16,yelp_47670,FALSE
schemaOrg_8373,yelp_11985,FALSE
schemaOrg_10485,yelp_30218,FALSE
schemaOrg_10483,yelp_45824,TRUE
schemaOrg_10649,yelp_12897,FALSE
schemaOrg_3169,yelp_40209,TRUE
schemaOrg_4213,yelp_19215,FALSE
schemaOrg_10563,yelp_16981,FALSE
schemaOrg_8442,yelp_17147,TRUE
schemaOrg_2,yelp_36881,TRUE
schemaOrg_10748,yelp_12176,FALSE
schemaOrg_8486,yelp_46308,FALSE
schemaOrg_1789,yelp_42517,FALSE
schemaOrg_8409,yelp_3728,TRUE
schemaOrg_10968,yelp_16453,FALSE
schemaOrg_11010,yelp_18414,FALSE
schemaOrg_3247,yelp_52398,FALSE
schemaOrg_10728,yelp_13150,TRUE
schemaOrg_2960,yelp_30960,FALSE
schemaOrg_8382,yelp_22783,FALSE
schemaOrg_10430,yelp_34051,FALSE
schemaOrg_10660,yelp_43435,FALSE
schemaOrg_1789,yelp_30748,FALSE
schemaOrg_10729,yelp_11235,FALSE
schemaOrg_4178,yelp_35572,TRUE
schemaOrg_8481,yelp_55518,TRUE
schemaOrg_10485,yelp_29516,FALSE
schemaOrg_10808,yelp_30674,FALSE
schemaOrg_10423,yelp_42357,FALSE
schemaOrg_48,yelp_44229,TRUE
schemaOrg_1929,yelp_46771,TRUE
schemaOrg_140,yelp_34710,TRUE
schemaOrg_3110,yelp_55036,FALSE
schemaOrg_10728,yelp_55958,FALSE
schemaOrg_8361,yelp_7501,FALSE
schemaOrg_1784,yelp_4346,FALSE
schemaOrg_8543,yelp_8393,TRUE
schemaOrg_1883,yelp_5134,TRUE
schemaOrg_3501,yelp_2136,FALSE
schemaOrg_10595,yelp_45161,FALSE
schemaOrg_11010,yelp_33888,FALSE
schemaOrg_29,yelp_44402,TRUE
schemaOrg_1791,yelp_43343,TRUE
schemaOrg_10361,yelp_17121,FALSE
schemaOrg_11014,yelp_22098,FALSE
schemaOrg_8384,yelp_40546,TRUE
schemaOrg_8361,yelp_12278,TRUE
schemaOrg_10718,yelp_45997,FALSE
schemaOrg_1850,yelp_49993,TRUE
schemaOrg_3543,yelp_4928,TRUE
schemaOrg_200,yelp_41064,TRUE
schemaOrg_2925,yelp_40906,TRUE
schemaOrg_10649,yelp_54657,FALSE
schemaOrg_1883,yelp_24017,FALSE
schemaOrg_8361,yelp_54127,FALSE
schemaOrg_1850,yelp_17346,FALSE
schemaOrg_10729,yelp_43508,FALSE
schemaOrg_1939,yelp_50913,FALSE
schemaOrg_10682,yelp_29337,FALSE
schemaOrg_10423,yelp_21838,FALSE
schemaOrg_10649,yelp_7656,FALSE
schemaOrg_3215,yelp_24752,TRUE
schemaOrg_11010,yelp_35867,FALSE
schemaOrg_1889,yelp_34495,TRUE
schemaOrg_10529,yelp_19398,FALSE
schemaOrg_10729,yelp_51179,FALSE
schemaOrg_1791,yelp_10340,FALSE
schemaOrg_2994,yelp_30278,FALSE
schemaOrg_1827,yelp_48323,FALSE
schemaOrg_131,yelp_25328,FALSE
schemaOrg_10728,yelp_2850,FALSE
schemaOrg_2,yelp_57078,FALSE
schemaOrg_120,yelp_45944,FALSE
schemaOrg_3618,yelp_12574,FALSE
schemaOrg_1287,yelp_27310,FALSE
schemaOrg_1795,yelp_2303,TRUE
schemaOrg_1873,yelp_43850,TRUE
schemaOrg_165,yelp_4734,FALSE
schemaOrg_8345,yelp_12408,TRUE
schemaOrg_1939,yelp_50112,FALSE
schemaOrg_10808,yelp_40854,FALSE
schemaOrg_3598,yelp_19474,TRUE
schemaOrg_3237,yelp_38779,FALSE
schemaOrg_8392,yelp_38683,TRUE
schemaOrg_3011,yelp_27060,FALSE
schemaOrg_1895,yelp_44889,FALSE
schemaOrg_109,yelp_20446,TRUE
schemaOrg_3124,yelp_14855,FALSE
schemaOrg_8429,yelp_35583,FALSE
schemaOrg_165,yelp_43459,FALSE
schemaOrg_1929,yelp_47702,FALSE
schemaOrg_10430,yelp_38048,TRUE
schemaOrg_8394,yelp_43202,TRUE
schemaOrg_262,yelp_54856,FALSE
schemaOrg_10968,yelp_30213,FALSE
schemaOrg_3531,yelp_44273,TRUE
schemaOrg_3336,yelp_30302,FALSE
schemaOrg_3138,yelp_25233,FALSE
schemaOrg_8409,yelp_9006,FALSE
schemaOrg_8350,yelp_37583,TRUE
schemaOrg_10401,yelp_28164,FALSE
schemaOrg_8542,yelp_55880,FALSE
schemaOrg_10919,yelp_37516,FALSE
schemaOrg_10401,yelp_46577,FALSE
schemaOrg_3576,yelp_31533,TRUE
schemaOrg_3120,yelp_13275,FALSE
schemaOrg_1851,yelp_36062,FALSE
schemaOrg_11002,yelp_45322,FALSE
schemaOrg_10838,yelp_51112,FALSE
schemaOrg_1287,yelp_44148,FALSE
schemaOrg_8373,yelp_36085,FALSE
schemaOrg_10670,yelp_9290,FALSE
schemaOrg_8542,yelp_49240,FALSE
schemaOrg_10475,yelp_4638,FALSE
schemaOrg_8470,yelp_22096,TRUE
schemaOrg_16,yelp_55678,TRUE
schemaOrg_8543,yelp_30073,FALSE
schemaOrg_10485,yelp_26663,TRUE
schemaOrg_10808,yelp_8579,FALSE
schemaOrg_10494,yelp_33301,FALSE
schemaOrg_44,yelp_39280,TRUE
schemaOrg_10474,yelp_46335,FALSE
schemaOrg_11010,yelp_14490,FALSE
schemaOrg_10494,yelp_25730,FALSE
schemaOrg_10474,yelp_5772,TRUE
schemaOrg_10794,yelp_30702,TRUE
schemaOrg_10550,yelp_45231,TRUE
schemaOrg_11019,yelp_49154,FALSE
schemaOrg_11010,yelp_10875,TRUE
schemaOrg_3258,yelp_24260,TRUE
schemaOrg_2960,yelp_6242,FALSE
schemaOrg_8494,yelp_4174,TRUE
schemaOrg_1895,yelp_32657,FALSE
schemaOrg_3589,yelp_50791,TRUE
schemaOrg_1784,yelp_33323,FALSE
schemaOrg_112,yelp_13082,FALSE
schemaOrg_10844,yelp_43292,FALSE
schemaOrg_8486,yelp_18093,FALSE
schemaOrg_8429,yelp_24812,TRUE
schemaOrg_10386,yelp_46200,FALSE
schemaOrg_10718,yelp_36557,FALSE
schemaOrg_2960,yelp_731,FALSE
schemaOrg_10919,yelp_56823,FALSE
schemaOrg_3618,yelp_55227,FALSE
schemaOrg_1827,yelp_15384,TRUE
schemaOrg_10596,yelp_56507,FALSE
schemaOrg_172,yelp_35199,TRUE
schemaOrg_1895,yelp_41339,FALSE
schemaOrg_10375,yelp_29503,FALSE
schemaOrg_10428,yelp_1151,FALSE
schemaOrg_10428,yelp_39027,FALSE
schemaOrg_8360,yelp_38943,TRUE
schemaOrg_8356,yelp_1132,TRUE
schemaOrg_8392,yelp_43836,FALSE
schemaOrg_1847,yelp_13751,FALSE
schemaOrg_11019,yelp_9420,FALSE
schemaOrg_10649,yelp_38841,FALSE
schemaOrg_2994,yelp_29871,FALSE
schemaOrg_1789,yelp_34750,FALSE
schemaOrg_3602,yelp_35858,TRUE
schemaOrg_10386,yelp_13569,FALSE
schemaOrg_10728,yelp_12163,FALSE
schemaOrg_251,yelp_10664,TRUE
schemaOrg_10550,yelp_35689,FALSE
schemaOrg_161,yelp_37792,TRUE
schemaOrg_8362,yelp_24559,TRUE
schemaOrg_10760,yelp_29112,FALSE
schemaOrg_2908,yelp_45905,FALSE
schemaOrg_254,yelp_40474,TRUE
schemaOrg_175,yelp_46866,TRUE
schemaOrg_3514,yelp_177,FALSE
schemaOrg_11014,yelp_53250,FALSE
